tripadvisor_id,name,thumbnail,longitude,latitude,city,state,country,address,price,currency_code,rating,popularity,subcategory,detail_url,weekday_hours,product_website
18904514,Dunkin',,-157.81088,21.269367,Honolulu,Honolulu,Pacific/Honolulu,"3203 Monsarrat Ave Aloha Island Mart, Honolulu, Oahu, HI 96815-4445",0,JPY,,0,[],https://www.tripadvisor.com/Restaurant_Review-g60982-d18904514-Reviews-Dunkin-Honolulu_Oahu_Hawaii.html?m=66827,"['Monday: 00:00 - 00:00', 'Tuesday: 00:00 - 00:00', 'Wednesday: 00:00 - 00:00', 'Thursday: 00:00 - 00:00', 'Friday: 00:00 - 00:00', 'Saturday: 00:00 - 00:00', 'Sunday: 00:00 - 00:00']",https://locations.dunkindonuts.com/en/hi/honolulu/3203-monsarrat-ave/357322?utm_source=yext&utm_medium=local&utm_campaign=localmaps&utm_content=357322
4498113,Charleys Cheesesteaks,https://media-cdn.tripadvisor.com/media/photo-o/0b/09/60/1e/charley-s-grilled-subs.jpg,-157.8449,21.290491,Honolulu,Honolulu,Pacific/Honolulu,"1450 Ala Moana Blvd # 1160R, Honolulu, Oahu, HI 96814-4604",1,JPY,4.0,46,"['american', 'fast_food']",https://www.tripadvisor.com/Restaurant_Review-g60982-d4498113-Reviews-Charleys_Cheesesteaks-Honolulu_Oahu_Hawaii.html?m=66827,"['Monday: 09:30 - 21:00', 'Tuesday: 09:30 - 21:00', 'Wednesday: 09:30 - 21:00', 'Thursday: 09:30 - 21:00', 'Friday: 09:30 - 21:00', 'Saturday: 09:30 - 21:00', 'Sunday: 10:00 - 19:00']",http://charleys.com/
2145952,Fendu Boulangerie,https://media-cdn.tripadvisor.com/media/photo-o/05/e1/98/3b/caption.jpg,-157.81023,21.30824,Honolulu,Honolulu,Pacific/Honolulu,"2752 Woodlawn Dr Ste 5-119 Manoa Marketplace, Honolulu, Oahu, HI 96822-1855",2,JPY,4.5,35,"['cafe', 'french']",https://www.tripadvisor.com/Restaurant_Review-g60982-d2145952-Reviews-Fendu_Boulangerie-Honolulu_Oahu_Hawaii.html?m=66827,"['Monday: 07:30 - 19:00', 'Tuesday: 07:30 - 19:00', 'Wednesday: 07:30 - 19:00', 'Thursday: 07:30 - 19:00', 'Friday: 07:30 - 19:00', 'Saturday: 07:30 - 19:00', 'Sunday: 07:30 - 15:00']",http://bakerieshonolulu.com
4847295,Honolulu Pizza Company,,-157.91266,21.37375,Honolulu,Aiea,Pacific/Honolulu,"99-899 Iwaena St Ste 107, Aiea, Oahu, HI 96701-5606",0,JPY,5.0,1,[],https://www.tripadvisor.com/Restaurant_Review-g60644-d4847295-Reviews-Honolulu_Pizza_Company-Aiea_Oahu_Hawaii.html?m=66827,"['Monday: 17:00 - 23:00', 'Tuesday: 17:00 - 23:00', 'Wednesday: 17:00 - 23:00', 'Thursday: 17:00 - 23:00', 'Friday: 10:00 - 23:00', 'Saturday: 10:00 - 23:00', 'Sunday: 10:00 - 23:00']",http://honolulupizzacompany.com
15672624,Moanalua 99,https://media-cdn.tripadvisor.com/media/photo-o/15/e0/49/d1/flamingo-bakery-nana.jpg,-157.89601,21.348145,Honolulu,Honolulu,Pacific/Honolulu,"1151 Mapunapuna St, Honolulu, Oahu, HI 96819-4455",0,JPY,4.0,4,"['japanese', 'american', 'cafe', 'seafood', 'asian']",https://www.tripadvisor.com/Restaurant_Review-g60982-d15672624-Reviews-Moanalua_99-Honolulu_Oahu_Hawaii.html?m=66827,,http://moanalua-99.edan.io/
2309172,South Shore Grill,https://media-cdn.tripadvisor.com/media/photo-o/12/8a/f8/f7/famous-fish-tacos-with.jpg,-157.81277,21.26923,Honolulu,Honolulu,Pacific/Honolulu,"3114 Monsarrat Ave, Honolulu, Oahu, HI 96815-4441",1,JPY,4.5,303,"['american', 'seafood', 'fast_food', 'grill', 'hawaiian']",https://www.tripadvisor.com/Restaurant_Review-g60982-d2309172-Reviews-South_Shore_Grill-Honolulu_Oahu_Hawaii.html?m=66827,"['Monday: 10:30 - 21:00', 'Tuesday: 10:30 - 21:00', 'Wednesday: 10:30 - 21:00', 'Thursday: 10:30 - 21:00', 'Friday: 10:30 - 21:00', 'Saturday: 10:30 - 21:00', 'Sunday: 12:00 - 21:00']",http://www.southshoregrill.com
483750,Manoa Bar-B-Que,https://media-cdn.tripadvisor.com/media/photo-o/02/23/78/23/caption.jpg,-157.81023,21.30824,Honolulu,Honolulu,Pacific/Honolulu,"2752 Woodlawn Dr Ste 5-111, Honolulu, Oahu, HI 96822-1855",0,JPY,4.0,5,['barbecue'],https://www.tripadvisor.com/Restaurant_Review-g60982-d483750-Reviews-Manoa_Bar_B_Que-Honolulu_Oahu_Hawaii.html?m=66827,"['Monday: 07:30 - 20:30', 'Tuesday: 07:30 - 20:30', 'Wednesday: 07:30 - 20:30', 'Thursday: 07:30 - 20:30', 'Friday: 07:30 - 20:30', 'Saturday: 08:00 - 20:00', 'Sunday: 09:00 - 20:00']",http://www.manoabbq.com/
667355,Diamond Head Cove Health Bar,https://media-cdn.tripadvisor.com/media/photo-o/01/1c/66/f9/caption.jpg,-157.81361,21.268974,Honolulu,Honolulu,Pacific/Honolulu,"3045 Monsarrat Ave Ste 5, Honolulu, Oahu, HI 96815-4400",1,JPY,4.5,198,['cafe'],https://www.tripadvisor.com/Restaurant_Review-g60982-d667355-Reviews-Diamond_Head_Cove_Health_Bar-Honolulu_Oahu_Hawaii.html?m=66827,"['Monday: 09:00 - 20:00', 'Tuesday: 09:00 - 23:00', 'Wednesday: 09:00 - 23:00', 'Thursday: 09:00 - 23:00', 'Friday: 09:00 - 20:00', 'Saturday: 10:00 - 20:00', 'Sunday: 10:00 - 23:00']",http://www.diamondheadcove.com/
843146,Pho Bistro,https://media-cdn.tripadvisor.com/media/photo-o/04/87/ed/b2/summer-roll.jpg,-158.02013,21.37995,Honolulu,Waipahu,Pacific/Honolulu,"94-210 Leokane St Ste 105, Waipahu, Oahu, HI 96797-2131",0,JPY,3.5,7,['vietnamese'],https://www.tripadvisor.com/Restaurant_Review-g60663-d843146-Reviews-Pho_Bistro-Waipahu_Oahu_Hawaii.html?m=66827,"['Monday: 09:30 - 21:00', 'Tuesday: 09:30 - 21:00', 'Wednesday: 09:30 - 21:00', 'Thursday: 09:30 - 21:00', 'Friday: 09:30 - 21:00', 'Saturday: 09:30 - 21:00', 'Sunday: 09:30 - 21:00']",https://www.facebook.com/Pho-Bistro-352270305125/
3730235,La Tour Cafe,https://media-cdn.tripadvisor.com/media/photo-o/0f/60/83/d1/la-tour-cafe.jpg,-157.87437,21.315968,Honolulu,Honolulu,Pacific/Honolulu,"888 N Nimitz Hwy, Honolulu, Oahu, HI 96817-6517",2,JPY,4.0,67,"['cafe', 'american']",https://www.tripadvisor.com/Restaurant_Review-g60982-d3730235-Reviews-La_Tour_Cafe-Honolulu_Oahu_Hawaii.html?m=66827,"['Monday: 10:00 - 21:00', 'Tuesday: 10:00 - 21:00', 'Wednesday: 10:00 - 21:00', 'Thursday: 10:00 - 21:00', 'Friday: 10:00 - 22:00', 'Saturday: 10:00 - 22:00', 'Sunday: 10:00 - 21:00']",http://latourcafe.com/
3515800,Starbucks Manoa Valley,https://media-cdn.tripadvisor.com/media/photo-o/02/f3/04/e0/starbucks-coffee-manoa.jpg,-157.81038,21.309652,Honolulu,Honolulu,Pacific/Honolulu,"2902 E Manoa Rd, Honolulu, Oahu, HI 96822-1801",2,JPY,4.0,38,['cafe'],https://www.tripadvisor.com/Restaurant_Review-g60982-d3515800-Reviews-Starbucks_Manoa_Valley-Honolulu_Oahu_Hawaii.html?m=66827,"['Monday: 04:30 - 21:30', 'Tuesday: 04:30 - 21:30', 'Wednesday: 04:30 - 21:30', 'Thursday: 04:30 - 21:30', 'Friday: 04:30 - 21:30', 'Saturday: 05:00 - 21:00', 'Sunday: 05:00 - 21:00']",http://www.starbucks.com/store/14664/us/manoa-valley-e-manoa-road/2902-east-manoa-road-honolulu-hi-968221801
5584183,Jane's Fountain,https://media-cdn.tripadvisor.com/media/photo-o/05/76/7d/d9/jane-s-fountain.jpg,-157.85785,21.32295,Honolulu,Honolulu,Pacific/Honolulu,"1719 Liliha St, Honolulu, Oahu, HI 96817-6210",1,JPY,4.5,10,[],https://www.tripadvisor.com/Restaurant_Review-g60982-d5584183-Reviews-Jane_s_Fountain-Honolulu_Oahu_Hawaii.html?m=66827,"['Monday: 07:00 - 21:00', 'Tuesday: 07:00 - 21:00', 'Wednesday: 07:00 - 21:00', 'Thursday: 07:00 - 21:00', 'Friday: 07:00 - 21:00', 'Saturday: 07:00 - 14:30', 'Sunday: 07:00 - 14:00']",https://www.facebook.com/pages/Janes-Fountain/108094875898677
7990629,Scoopers Kitchen,https://media-cdn.tripadvisor.com/media/photo-o/08/66/72/fc/mini-meat-loaf.jpg,-158.01752,21.3772,Honolulu,Waipahu,Pacific/Honolulu,"94-147 Leokane St # 70, Waipahu, Oahu, HI 96797-2227",0,JPY,4.0,3,['fast_food'],https://www.tripadvisor.com/Restaurant_Review-g60663-d7990629-Reviews-Scoopers_Kitchen-Waipahu_Oahu_Hawaii.html?m=66827,,https://www.facebook.com/Scoopers-Kitchen-115911235095873/
4192959,Maruhana Hawaii Inc,,-157.90933,21.3778,Honolulu,Aiea,Pacific/Honolulu,"99-1093 Iwaena St Ste D, Aiea, Oahu, HI 96701-3265",0,JPY,,0,['japanese'],https://www.tripadvisor.com/Restaurant_Review-g60644-d4192959-Reviews-Maruhana_Hawaii_Inc-Aiea_Oahu_Hawaii.html?m=66827,,
862558,Ani's Bake Shop,https://media-cdn.tripadvisor.com/media/photo-o/0f/32/d4/45/photo0jpg.jpg,-157.91444,21.37252,Honolulu,Aiea,Pacific/Honolulu,"99-840 Iwaiwa St, Aiea, Oahu, HI 96701-3280",1,JPY,4.5,28,['american'],https://www.tripadvisor.com/Restaurant_Review-g60644-d862558-Reviews-Ani_s_Bake_Shop-Aiea_Oahu_Hawaii.html?m=66827,"['Monday: 06:00 - 18:00', 'Tuesday: 06:00 - 18:00', 'Wednesday: 06:00 - 18:00', 'Thursday: 06:00 - 18:00', 'Friday: 06:00 - 18:00', 'Saturday: 06:00 - 14:00', 'Sunday: Closed']",https://www.facebook.com/pages/category/Dessert-Shop/Anis-Bake-Shop-113291212027590/
13423300,Sloppy Sandwich Cart At Lowes,,-157.87288,21.31524,Honolulu,Honolulu,Pacific/Honolulu,"411 Pacific St, Honolulu, Oahu, HI 96817-5066",0,JPY,5.0,1,"['american', 'hawaiian']",https://www.tripadvisor.com/Restaurant_Review-g60982-d13423300-Reviews-Sloppy_Sandwich_Cart_At_Lowes-Honolulu_Oahu_Hawaii.html?m=66827,"['Monday: 10:00 - 14:00', 'Tuesday: 10:00 - 14:00', 'Wednesday: Closed', 'Thursday: 10:00 - 14:00', 'Friday: 10:00 - 14:00', 'Saturday: 10:00 - 14:00', 'Sunday: Closed']",https://sloppysandwichcartatlowes.netwaiter.com/honolulu/about
23916756,Aroma Italia,https://media-cdn.tripadvisor.com/media/photo-o/23/9e/f6/25/caption.jpg,-157.8137,21.268751,Honolulu,Honolulu,Pacific/Honolulu,"3045 Monsarrat Ave Unit 4, Honolulu, Oahu, HI 96815-4400",0,JPY,5.0,4,['italian'],https://www.tripadvisor.com/Restaurant_Review-g60982-d23916756-Reviews-Aroma_Italia-Honolulu_Oahu_Hawaii.html?m=66827,"['Monday: 11:00 - 20:00', 'Tuesday: 11:00 - 20:00', 'Wednesday: 11:00 - 20:00', 'Thursday: 11:00 - 20:00', 'Friday: 11:00 - 20:00', 'Saturday: 11:00 - 20:00', 'Sunday: 11:00 - 20:00']",http://fromtherestaurant.com/aroma-italia/menu/3045-monsarrat-ave-unit-4/
2470753,Morning Glass Coffee,https://media-cdn.tripadvisor.com/media/photo-o/07/b7/78/6d/photo0jpg.jpg,-157.80887,21.310314,Honolulu,Honolulu,Pacific/Honolulu,"2955 E Manoa Rd, Honolulu, Oahu, HI 96822-1852",2,JPY,4.5,172,"['cafe', 'american']",https://www.tripadvisor.com/Restaurant_Review-g60982-d2470753-Reviews-Morning_Glass_Coffee-Honolulu_Oahu_Hawaii.html?m=66827,"['Monday: 07:00 - 16:00', 'Tuesday: 07:00 - 16:00', 'Wednesday: 07:00 - 16:00', 'Thursday: 07:00 - 16:00', 'Friday: 07:00 - 16:00', 'Saturday: 07:00 - 16:00', 'Sunday: 07:00 - 13:00']",http://morningglasscoffee.com
20000305,Charleys Philly Steaks,https://media-cdn.tripadvisor.com/media/photo-o/1c/c7/38/08/charleys.jpg,-157.90836,21.38597,Honolulu,Halawa,Pacific/Honolulu,"700 Elrod Rd Ste 700, Halawa, HI 96861",0,JPY,,0,"['american', 'fast_food']",https://www.tripadvisor.com/Restaurant_Review-g20003707-d20000305-Reviews-Charleys_Philly_Steaks-Halawa_Hawaii.html?m=66827,"['Monday: 08:00 - 22:00', 'Tuesday: 08:00 - 22:00', 'Wednesday: 08:00 - 22:00', 'Thursday: 08:00 - 22:00', 'Friday: 08:00 - 22:00', 'Saturday: 08:00 - 22:00', 'Sunday: 11:00 - 19:00']",http://charleys.com
4162857,L and L Drive-Inn,https://media-cdn.tripadvisor.com/media/photo-o/0f/23/c4/86/l-and-l-drive-inn.jpg,-157.85803,21.32281,Honolulu,Honolulu,Pacific/Honolulu,"1711 Liliha St, Honolulu, Oahu, HI 96817-3112",1,JPY,4.0,12,[],https://www.tripadvisor.com/Restaurant_Review-g60982-d4162857-Reviews-L_and_L_Drive_Inn-Honolulu_Oahu_Hawaii.html?m=66827,"['Monday: 09:00 - 21:30', 'Tuesday: 09:00 - 21:30', 'Wednesday: 09:00 - 21:30', 'Thursday: 09:00 - 21:30', 'Friday: 09:00 - 21:30', 'Saturday: 08:00 - 21:00', 'Sunday: 08:00 - 16:00']",http://www.hawaiianbarbecue.com
5493779,Popeyes Louisiana Kitchen,,-157.95267,21.34762,Honolulu,Honolulu,Pacific/Honolulu,"Schofield Barracks Bldg 677 Bldg 1237, Honolulu, Oahu, HI 96857",0,JPY,4.0,1,[],https://www.tripadvisor.com/Restaurant_Review-g60982-d5493779-Reviews-Popeyes_Louisiana_Kitchen-Honolulu_Oahu_Hawaii.html?m=66827,"['Monday: 06:00 - 22:00', 'Tuesday: 06:00 - 22:00', 'Wednesday: 06:00 - 22:00', 'Thursday: 06:00 - 22:00', 'Friday: 06:00 - 22:00', 'Saturday: 06:30 - 22:00', 'Sunday: 06:30 - 22:00']",https://locations.popeyes.com/hi/schofield-barracks/1130-kolekole-ave.-bldg.-2606
590801,Nico's Pier 38,https://media-cdn.tripadvisor.com/media/photo-o/12/eb/3b/c1/the-boat-bar-in-the-middle.jpg,-157.8775,21.317553,Honolulu,Honolulu,Pacific/Honolulu,"1129 N Nimitz Hwy, Honolulu, Oahu, HI 96817-4522",2,JPY,4.0,1944,"['american', 'seafood', 'hawaiian']",https://www.tripadvisor.com/Restaurant_Review-g60982-d590801-Reviews-Nico_s_Pier_38-Honolulu_Oahu_Hawaii.html?m=66827,"['Monday: 06:30 - 21:00', 'Tuesday: 06:30 - 21:00', 'Wednesday: 06:30 - 21:00', 'Thursday: 06:30 - 21:00', 'Friday: 06:30 - 21:00', 'Saturday: 06:30 - 21:00', 'Sunday: 10:00 - 21:00']",http://www.nicospier38.com
434357,Curry House Coco Ichibanya,https://media-cdn.tripadvisor.com/media/photo-o/02/4b/32/eb/filename-cimg3067-jpg.jpg,-157.84433,21.290285,Honolulu,Honolulu,Pacific/Honolulu,"1960 Kapiolani Blvd Ste 104 McCully & Kapiolani Blvd, Honolulu, Oahu, HI 96826-3975",1,JPY,4.0,58,"['asian', 'japanese']",https://www.tripadvisor.com/Restaurant_Review-g60982-d434357-Reviews-Curry_House_Coco_Ichibanya-Honolulu_Oahu_Hawaii.html?m=66827,"['Monday: 11:00 - 23:00', 'Tuesday: 11:00 - 23:00', 'Wednesday: 11:00 - 23:00', 'Thursday: 11:00 - 23:00', 'Friday: 11:00 - 23:30', 'Saturday: 11:00 - 23:30', 'Sunday: 11:00 - 23:00']",https://www.ichibanya.co.jp/english/
9715442,Hawaii Sushi,https://media-cdn.tripadvisor.com/media/photo-o/0a/4d/b5/40/photo1jpg.jpg,-157.81345,21.26892,Honolulu,Honolulu,Pacific/Honolulu,"3045 Monsarrat Ave Suite 1, Honolulu, Oahu, HI 96815-4400",1,JPY,5.0,52,"['sushi', 'japanese', 'seafood', 'asian']",https://www.tripadvisor.com/Restaurant_Review-g60982-d9715442-Reviews-Hawaii_Sushi-Honolulu_Oahu_Hawaii.html?m=66827,"['Monday: 10:00 - 20:00', 'Tuesday: 10:00 - 20:00', 'Wednesday: 10:00 - 20:00', 'Thursday: 10:00 - 20:00', 'Friday: 10:00 - 20:00', 'Saturday: 10:00 - 20:00', 'Sunday: 10:00 - 18:00']",https://www.facebook.com/pages/Hawaii-Sushi/1432606323660222
19387263,Blondie's Plant-Based Food Truck,https://media-cdn.tripadvisor.com/media/photo-o/1a/6f/4a/a8/blondie-s-plant-based.jpg,-157.87393,21.315628,Honolulu,Honolulu,Pacific/Honolulu,"411 Pacific St Located in the parking lot of Lowes Iwilei, Honolulu, Oahu, HI 96817-5066",2,JPY,,0,"['mexican', 'american']",https://www.tripadvisor.com/Restaurant_Review-g60982-d19387263-Reviews-Blondie_s_Plant_Based_Food_Truck-Honolulu_Oahu_Hawaii.html?m=66827,"['Monday: Closed', 'Tuesday: 08:30 - 14:00', 'Wednesday: 08:30 - 14:00', 'Thursday: 08:30 - 14:00', 'Friday: 08:30 - 14:00', 'Saturday: 08:30 - 14:00', 'Sunday: Closed']",http://blondiesfoodtruck.com/
4164969,Sala Thai,https://media-cdn.tripadvisor.com/media/photo-o/09/5b/1c/e6/sala-thai.jpg,-157.85812,21.31363,Honolulu,Honolulu,Pacific/Honolulu,"1333 Nuuanu Ave, Honolulu, Oahu, HI 96817-4033",0,JPY,4.0,9,['thai'],https://www.tripadvisor.com/Restaurant_Review-g60982-d4164969-Reviews-Sala_Thai-Honolulu_Oahu_Hawaii.html?m=66827,"['Monday: Closed', 'Tuesday: Closed', 'Wednesday: Closed', 'Thursday: Closed', 'Friday: Closed', 'Saturday: Closed', 'Sunday: 14:00 - 00:00']",https://www.facebook.com/pages/Sala-Thai-Restaurant-Bar/292950954135309
4193585,Pier 21 Lunchroom,,-157.87097,21.31295,Honolulu,Honolulu,Pacific/Honolulu,"705 N Nimitz Hwy, Honolulu, Oahu, HI 96817-5035",0,JPY,,0,[],https://www.tripadvisor.com/Restaurant_Review-g60982-d4193585-Reviews-Pier_21_Lunchroom-Honolulu_Oahu_Hawaii.html?m=66827,,
4162730,Domino's Pizza,,-157.90369,21.37206,Honolulu,Aiea,Pacific/Honolulu,"99-1445 Koaha Pl Ste A, Aiea, Oahu, HI 96701-5601",0,JPY,,0,['pizza'],https://www.tripadvisor.com/Restaurant_Review-g60644-d4162730-Reviews-Domino_s_Pizza-Aiea_Oahu_Hawaii.html?m=66827,,http://www.dominos.com
3806274,The Lanai at Mamala bay,https://media-cdn.tripadvisor.com/media/photo-o/0f/64/da/a7/sunsets-at-the-lanai.jpg,-157.95236,21.317438,Honolulu,Honolulu,Pacific/Honolulu,"3465 Mamala Bay Drive Joint Base Pearl Harbor Hickam, Honolulu, Oahu, HI 96853",2,JPY,3.5,119,"['american', 'bar']",https://www.tripadvisor.com/Restaurant_Review-g60982-d3806274-Reviews-The_Lanai_at_Mamala_bay-Honolulu_Oahu_Hawaii.html?m=66827,"['Monday: 11:00 - 20:00', 'Tuesday: 11:00 - 20:00', 'Wednesday: 11:00 - 20:00', 'Thursday: 11:00 - 20:00', 'Friday: 11:00 - 21:00', 'Saturday: 11:00 - 21:00', 'Sunday: 11:00 - 20:00']",http://www.thelanaiatmamalabay.com/
15708858,Ahi and Vegetable,https://media-cdn.tripadvisor.com/media/photo-o/18/ef/bb/80/sushi-bowl.jpg,-157.8449,21.290491,Honolulu,Honolulu,Pacific/Honolulu,"1450 Ala Moana Blvd #2276, Honolulu, Oahu, HI 96814-4604",2,JPY,4.5,4,[],https://www.tripadvisor.com/Restaurant_Review-g60982-d15708858-Reviews-Ahi_and_Vegetable-Honolulu_Oahu_Hawaii.html?m=66827,"['Monday: 09:30 - 21:00', 'Tuesday: 09:30 - 21:00', 'Wednesday: 09:30 - 21:00', 'Thursday: 09:30 - 21:00', 'Friday: 09:30 - 21:00', 'Saturday: 09:30 - 21:00', 'Sunday: 10:00 - 19:00']",http://ahiandvegetable.com/
15632476,SomiSomi,https://media-cdn.tripadvisor.com/media/photo-o/15/c9/5f/91/20181115-191821-largejpg.jpg,-157.84424,21.290672,Honolulu,Honolulu,Pacific/Honolulu,"1450 Ala Moana Blvd Ala Moana Shopping Center, Honolulu, Oahu, HI 96814-4604",1,JPY,4.0,15,['japanese'],https://www.tripadvisor.com/Restaurant_Review-g60982-d15632476-Reviews-SomiSomi-Honolulu_Oahu_Hawaii.html?m=66827,,https://www.somisomi.com/
5104014,Domino's Pizza,,-157.91785,21.360498,Honolulu,Honolulu,Pacific/Honolulu,"888 Aliamanu Drive, Honolulu, Oahu, HI 96819",0,JPY,,0,['pizza'],https://www.tripadvisor.com/Restaurant_Review-g60982-d5104014-Reviews-Domino_s_Pizza-Honolulu_Oahu_Hawaii.html?m=66827,"['Monday: 10:00 - 00:00', 'Tuesday: 10:00 - 00:00', 'Wednesday: 10:00 - 00:00', 'Thursday: 10:00 - 00:00', 'Friday: 10:00 - 01:00', 'Saturday: 10:00 - 01:00', 'Sunday: 10:00 - 00:00']",https://www.dominos.com/en/?redirect=homepage&utm_source=locallistings&utm_medium=loclist&utm_campaign=localmaps
23537797,Tiger Sugar,https://media-cdn.tripadvisor.com/media/photo-o/1d/62/22/86/tiger-sugar-s-signature.jpg,-157.85779,21.31388,Honolulu,Honolulu,Pacific/Honolulu,"1365 Nuuanu Ave, Honolulu, Oahu, HI 96817-4044",0,JPY,,0,"['chinese', 'cafe', 'asian', 'taiwanese']",https://www.tripadvisor.com/Restaurant_Review-g60982-d23537797-Reviews-Tiger_Sugar-Honolulu_Oahu_Hawaii.html?m=66827,"['Monday: 11:00 - 21:30', 'Tuesday: 11:00 - 21:30', 'Wednesday: 11:00 - 21:30', 'Thursday: 11:00 - 21:30', 'Friday: 11:00 - 21:30', 'Saturday: 11:00 - 21:30', 'Sunday: 11:00 - 21:30']",http://en.tigersugar.com
2251830,Island Subs & Burgers,https://media-cdn.tripadvisor.com/media/photo-o/02/2e/ae/b7/island-subs-and-burgers.jpg,-157.81007,21.308622,Honolulu,Honolulu,Pacific/Honolulu,"2752 Woodlawn Dr, Honolulu, Oahu, HI 96822-1802",1,JPY,4.0,12,['american'],https://www.tripadvisor.com/Restaurant_Review-g60982-d2251830-Reviews-Island_Subs_Burgers-Honolulu_Oahu_Hawaii.html?m=66827,"['Monday: 10:00 - 19:30', 'Tuesday: 10:00 - 19:30', 'Wednesday: 10:00 - 19:30', 'Thursday: 10:00 - 19:30', 'Friday: 10:00 - 19:30', 'Saturday: 10:00 - 19:30', 'Sunday: 11:00 - 15:00']",
2273528,Papa Johns Pizza,https://media-cdn.tripadvisor.com/media/photo-o/02/1d/61/e2/fewer-ingredients-poorer.jpg,-157.85779,21.313883,Honolulu,Honolulu,Pacific/Honolulu,"1365 Nuuanu Ave, Honolulu, Oahu, HI 96817",0,JPY,3.0,6,['pizza'],https://www.tripadvisor.com/Restaurant_Review-g60982-d2273528-Reviews-Papa_Johns_Pizza-Honolulu_Oahu_Hawaii.html?m=66827,"['Monday: 09:30 - 22:00', 'Tuesday: 09:30 - 22:00', 'Wednesday: 09:30 - 22:00', 'Thursday: 09:30 - 22:00', 'Friday: 09:30 - 23:00', 'Saturday: 09:30 - 23:00', 'Sunday: 09:30 - 22:00']",https://locations.papajohns.com/united-states/hi/96817/honolulu/1365-nuuanu-ave?utm_source=yext-listings&utm_medium=referral&y_source=1_MTA2OTMwMjAtNzY5LWxvY2F0aW9uLndlYnNpdGU%3D
888602,Halawa Korean BBQ,,-157.90344,21.37401,Honolulu,Aiea,Pacific/Honolulu,"99-1285 Halawa Valley St Ste A26, Aiea, Oahu, HI 96701-5612",0,JPY,,0,['barbecue'],https://www.tripadvisor.com/Restaurant_Review-g60644-d888602-Reviews-Halawa_Korean_BBQ-Aiea_Oahu_Hawaii.html?m=66827,,
434468,Wah Kung Restaurant,,-157.89618,21.34761,Honolulu,Honolulu,Pacific/Honolulu,"2850 Pukoloa St, Honolulu, Oahu, HI 96819-4433",0,JPY,4.0,5,['chinese'],https://www.tripadvisor.com/Restaurant_Review-g60982-d434468-Reviews-Wah_Kung_Restaurant-Honolulu_Oahu_Hawaii.html?m=66827,"['Monday: 10:30 - 21:00', 'Tuesday: 10:30 - 21:00', 'Wednesday: 10:30 - 21:00', 'Thursday: 10:30 - 21:00', 'Friday: 10:30 - 21:00', 'Saturday: 10:30 - 21:00', 'Sunday: 10:30 - 21:00']",
434002,Paradise Cafe,https://media-cdn.tripadvisor.com/media/photo-o/03/f4/b1/cf/healthful.jpg,-157.84418,21.29064,Honolulu,Honolulu,Pacific/Honolulu,"1450 Ala Moana Blvd Ste 1160U Suite 1160U, Makai Market food court, Ala Moana Center, Honolulu, Oahu, HI 96814-4600",0,JPY,4.0,16,[],https://www.tripadvisor.com/Restaurant_Review-g60982-d434002-Reviews-Paradise_Cafe-Honolulu_Oahu_Hawaii.html?m=66827,"['Monday: 09:30 - 21:00', 'Tuesday: 09:30 - 21:00', 'Wednesday: 09:30 - 21:00', 'Thursday: 09:30 - 21:00', 'Friday: 09:30 - 21:00', 'Saturday: 09:30 - 21:00', 'Sunday: 10:00 - 19:00']",
449983,Bogart's Cafe,https://media-cdn.tripadvisor.com/media/photo-o/1a/b1/a8/df/bogart-s-cafe-espresso.jpg,-157.8137,21.268753,Honolulu,Honolulu,Pacific/Honolulu,"3045 Monsarrat Ave Ste 9, Honolulu, Oahu, HI 96815-4400",2,JPY,4.5,651,"['american', 'cafe', 'hawaiian']",https://www.tripadvisor.com/Restaurant_Review-g60982-d449983-Reviews-Bogart_s_Cafe-Honolulu_Oahu_Hawaii.html?m=66827,"['Monday: 07:00 - 15:00', 'Tuesday: 07:00 - 15:00', 'Wednesday: 07:00 - 21:00', 'Thursday: 07:00 - 21:00', 'Friday: 07:00 - 21:00', 'Saturday: 07:00 - 21:00', 'Sunday: 07:00 - 21:00']",http://www.bogartscafe.com/
4165034,McDonald's,https://media-cdn.tripadvisor.com/media/photo-o/05/65/ed/41/mcdonald-s.jpg,-157.80957,21.309591,Honolulu,Honolulu,Pacific/Honolulu,"2915 E Manoa Rd, Honolulu, Oahu, HI 96822",0,JPY,4.0,3,[],https://www.tripadvisor.com/Restaurant_Review-g60982-d4165034-Reviews-McDonald_s-Honolulu_Oahu_Hawaii.html?m=66827,"['Monday: 05:00 - 23:00', 'Tuesday: 05:00 - 23:00', 'Wednesday: 05:00 - 23:00', 'Thursday: 05:00 - 23:00', 'Friday: 05:00 - 23:00', 'Saturday: 05:30 - 23:00', 'Sunday: 05:30 - 23:00']",https://www.mcdonalds.com/us/en-us/location/hi/honolulu/2915-e-manoa-rd/4903.html?cid=RF:YXT:RoN::Clicks
