tripadvisor_id,name,thumbnail,longitude,latitude,city,state,country,address,price,currency_code,estimated_time,subcategory,rating,popularity,detail_url,product_website,weekday_hours,neighbors
4766996,Koto City Ariake Sports Center,,139.808,35.652416,tokyo,Ariake,Asia/Tokyo,"2-3-5, Ariake, Koto 135-0063 Tokyo Prefecture",,JPY,2,"[{'name': 'fun_games', 'localized_name': 'Fun & Games'}, {'name': 'activities', 'localized_name': 'Activities'}]",3.5,23,https://www.tripadvisor.com/Attraction_Review-g14134362-d4766996-Reviews-Koto_City_Ariake_Sports_Center-Ariake_Koto_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,http://www.koto-hsc.or.jp/sports_center4/,,[]
8281134,Daisan Tamanoyu,,139.73827,35.702927,tokyo,Shinjuku,Asia/Tokyo,"1-4 Shiroganecho, Shinjuku 162-0816 Tokyo Prefecture",,JPY,2,"[{'name': 'wellness_spas', 'localized_name': 'Spas & Wellness'}, {'name': 'activities', 'localized_name': 'Activities'}]",3.5,9,https://www.tripadvisor.com/Attraction_Review-g1066457-d8281134-Reviews-Daisan_Tamanoyu-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,,['7278769']
9466374,Haneda Tokyo International Airport Terminal2  Power Lounge Central,,139.78738,35.5522,tokyo,Ota,Asia/Tokyo,"3-4-2 Hanedakuko Tokyo International Airport Terminal2 3F, Ota 144-0041 Tokyo Prefecture",,JPY,2,"[{'name': 'traveler_resources', 'localized_name': 'Traveler Resources'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",4.0,271,https://www.tripadvisor.com/Attraction_Review-g1066454-d9466374-Reviews-Haneda_Tokyo_International_Airport_Terminal2_Power_Lounge_Central-Ota_Tokyo_Toky.html?m=66827,http://www.tokyo-airport-bldg.co.jp/airport_lounge/,"['Monday: 06:00 - 21:30', 'Tuesday: 06:00 - 21:30', 'Wednesday: 06:00 - 21:30', 'Thursday: 06:00 - 21:30', 'Friday: 06:00 - 21:30', 'Saturday: 06:00 - 21:30', 'Sunday: 06:00 - 21:30']",['7278774']
16882090,Jonanjima Futo Park,,139.7728,35.57908,tokyo,Ota,Asia/Tokyo,"2 Jonanjima, Ota 143-0002 Tokyo Prefecture",,JPY,2,"[{'name': 'fun_games', 'localized_name': 'Fun & Games'}, {'name': 'nature_parks', 'localized_name': 'Nature & Parks'}, {'name': 'attractions', 'localized_name': 'Attractions'}, {'name': 'activities', 'localized_name': 'Activities'}]",3.0,2,https://www.tripadvisor.com/Attraction_Review-g1066454-d16882090-Reviews-Jonanjima_Futo_Park-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,http://seaside-park.jp/otherpark/#otherP06,,['7278774']
8746815,Cooking Home Tokyo,,139.79613,35.654545,tokyo,Toyosu,Asia/Tokyo,"Toyosu, Koto 135-0061 Tokyo Prefecture",,JPY,2,"[{'name': 'food_drink', 'localized_name': 'Food & Drink'}, {'name': 'classes', 'localized_name': 'Classes & Workshops'}, {'name': 'activities', 'localized_name': 'Activities'}]",5.0,5,https://www.tripadvisor.com/Attraction_Review-g14134359-d8746815-Reviews-Cooking_Home_Tokyo-Toyosu_Koto_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,,[]
11875233,Hamakawa Gun Battery,,139.74095,35.59789,tokyo,Shinagawa,Asia/Tokyo,"2-27-24 Higashioi, Shinagawa 140-0011 Tokyo Prefecture",,JPY,2,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",3.5,14,https://www.tripadvisor.com/Attraction_Review-g1066854-d11875233-Reviews-Hamakawa_Gun_Battery-Shinagawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,,['7278774']
15661865,Kotoshin Bridge,,139.83583,35.702984,tokyo,Kameido,Asia/Tokyo,"8, Kameido, Koto 136-0071 Tokyo Prefecture",,JPY,2,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",3.5,4,https://www.tripadvisor.com/Attraction_Review-g14134355-d15661865-Reviews-Kotoshin_Bridge-Kameido_Koto_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,,[]
13014705,Gallery Taka,,139.93594,35.70392,tokyo,Ichikawa,Asia/Tokyo,"4-9-16 Tajiri, Ichikawa 272-0014 Chiba Prefecture",,JPY,2,"[{'name': 'shopping', 'localized_name': 'Shopping'}, {'name': 'museums', 'localized_name': 'Museums'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",,0,https://www.tripadvisor.com/Attraction_Review-g1021146-d13014705-Reviews-Gallery_Taka-Ichikawa_Chiba_Prefecture_Kanto.html?m=66827,,,[]
12279830,Loople,,139.73695,35.65313,tokyo,Azabujuban,Asia/Tokyo,"4-6-8 Nissin Bldg 5F, Azabujuban, Minato 106-0045 Tokyo Prefecture",,JPY,2,"[{'name': 'wellness_spas', 'localized_name': 'Spas & Wellness'}, {'name': 'activities', 'localized_name': 'Activities'}]",5.0,20,https://www.tripadvisor.com/Attraction_Review-g14129734-d12279830-Reviews-Loople-Azabujuban_Minato_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,http://www.loople.jp/,"['Monday: 10:00 - 19:00', 'Tuesday: 10:00 - 19:00', 'Wednesday: 10:00 - 19:00', 'Thursday: 10:00 - 19:00', 'Friday: 10:00 - 19:00', 'Saturday: 10:00 - 19:00', 'Sunday: 10:00 - 19:00']",['7278767']
19093715,Toyomi Osakana Museum,,139.76982,35.653496,tokyo,Chuo,Asia/Tokyo,"5-1 Toyomicho Toyomi Center Bldg. 2F, Chuo 104-0055 Tokyo Prefecture",,JPY,2,"[{'name': 'museums', 'localized_name': 'Museums'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",3.0,1,https://www.tripadvisor.com/Attraction_Review-g1066444-d19093715-Reviews-Toyomi_Osakana_Museum-Chuo_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,http://www.suisan-shinkou.or.jp/museum/,,['7278765']
19732521,Blue Sky 15 Ban Gate Snack,,139.78046,35.554676,tokyo,Ota,Asia/Tokyo,"3 Haneda Airport Passenger Terminal 1 Gate Lounge North 2F, Ota 144-0041 Tokyo Prefecture",,JPY,2,"[{'name': 'shopping', 'localized_name': 'Shopping'}]",3.5,11,https://www.tripadvisor.com/Attraction_Review-g1066454-d19732521-Reviews-Blue_Sky_15_Ban_Gate_Snack-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,https://www.tokyo-airport-bldg.co.jp/shops_and_restaurants/store/105/,,['7278774']
12338207,inkstand by kakimori,,139.79001,35.704086,tokyo,Taito,Asia/Tokyo,"4-20-12 Kuramae Kuramae Bldg. 1F, Taito 111-0051 Tokyo Prefecture",,JPY,2,"[{'name': 'shopping', 'localized_name': 'Shopping'}]",5.0,19,https://www.tripadvisor.com/Attraction_Review-g1066461-d12338207-Reviews-Inkstand_by_kakimori-Taito_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,http://inkstand.jp/,"['Monday: 11:00 - 19:00', 'Tuesday: 11:00 - 19:00', 'Wednesday: 11:00 - 19:00', 'Thursday: 11:00 - 19:00', 'Friday: 11:00 - 19:00', 'Saturday: 11:00 - 19:00', 'Sunday: 11:00 - 19:00']",['7277907']
11946251,Kokaseki no Moyai Statue,,139.75838,35.653442,tokyo,Minato,Asia/Tokyo,"1-5-20 Kaigan, Minato 105-0022 Tokyo Prefecture",,JPY,2,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",3.0,5,https://www.tripadvisor.com/Attraction_Review-g1066451-d11946251-Reviews-Kokaseki_no_Moyai_Statue-Minato_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,,['7278767']
9778120,Tsukudohachiman Shrine,,139.74045,35.70396,tokyo,Shinjuku,Asia/Tokyo,"2-1 Tsukudohachimancho, Shinjuku 162-0815 Tokyo Prefecture",,JPY,2,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",3.5,27,https://www.tripadvisor.com/Attraction_Review-g1066457-d9778120-Reviews-Tsukudohachiman_Shrine-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,http://www.tokyo-jinjacho.or.jp/shinjuku/5437/,,['7278769']
13152378,Dairoku Tensakaki Shrine,,139.7891,35.699936,tokyo,Taito,Asia/Tokyo,"1-4-3 Kuramae, Taito 111-0051 Tokyo Prefecture",,JPY,2,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",3.0,11,https://www.tripadvisor.com/Attraction_Review-g1066461-d13152378-Reviews-Dairoku_Tensakaki_Shrine-Taito_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,,['7277907']
13396650,Asahiyu,,139.84627,35.702644,tokyo,Edogawa,Asia/Tokyo,"2-18-12 Hirai, Edogawa 132-0035 Tokyo Prefecture",,JPY,2,"[{'name': 'wellness_spas', 'localized_name': 'Spas & Wellness'}, {'name': 'activities', 'localized_name': 'Activities'}]",3.5,2,https://www.tripadvisor.com/Attraction_Review-g1066445-d13396650-Reviews-Asahiyu-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,"['Monday: 15:00 - 00:00', 'Tuesday: 15:00 - 00:00', 'Wednesday: 15:00 - 00:00', 'Thursday: 15:00 - 00:00', 'Friday: Closed', 'Saturday: 15:00 - 00:00', 'Sunday: 15:00 - 00:00']",[]
4739787,Tokyo Yumenoshima Marina,,139.83131,35.651867,tokyo,Koto,Asia/Tokyo,"3-2-1 Yumenoshima, Koto 136-0081 Tokyo Prefecture",,JPY,2,"[{'name': 'nature_parks', 'localized_name': 'Nature & Parks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",3.5,18,https://www.tripadvisor.com/Attraction_Review-g1066449-d4739787-Reviews-Tokyo_Yumenoshima_Marina-Koto_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,http://yumenoshima-marina.subaru-kougyou.jp/,,[]
13152755,Matsudaira Saifuku-ji Temple,,139.78888,35.70353,tokyo,Taito,Asia/Tokyo,"4-16-16 Kuramae, Taito 111-0051 Tokyo Prefecture",,JPY,2,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",3.0,3,https://www.tripadvisor.com/Attraction_Review-g1066461-d13152755-Reviews-Matsudaira_Saifuku_ji_Temple-Taito_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,,['7277907']
23994276,Aji no Mentaiko Fukuya Tokyo Haneda,,139.77985,35.549393,tokyo,Ota,Asia/Tokyo,"3-3-2 Hanedakuko, Ota 144-0041 Tokyo Prefecture",,JPY,2,"[{'name': 'shopping', 'localized_name': 'Shopping'}]",,0,https://www.tripadvisor.com/Attraction_Review-g1066454-d23994276-Reviews-Aji_no_Mentaiko_Fukuya_Tokyo_Haneda-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,https://www.fukuya.com/page/shop/tokyo/haneda.php,"['Monday: 09:00 - 18:00', 'Tuesday: 09:00 - 18:00', 'Wednesday: 09:00 - 18:00', 'Thursday: 09:00 - 18:00', 'Friday: 09:00 - 18:00', 'Saturday: 09:00 - 18:00', 'Sunday: 09:00 - 18:00']",[]
7601920,United Cinema Toyosu,,139.7923,35.65483,tokyo,Toyosu,Asia/Tokyo,"2-4-9 Mitsui Shopping Park Urban Dock LaLaport Toyosu  3F, Toyosu, Koto 135-8614 Tokyo Prefecture",,JPY,2,"[{'name': 'fun_games', 'localized_name': 'Fun & Games'}, {'name': 'activities', 'localized_name': 'Activities'}]",4.0,29,https://www.tripadvisor.com/Attraction_Review-g14134359-d7601920-Reviews-United_Cinema_Toyosu-Toyosu_Koto_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,http://www.unitedcinemas.jp/toyosu/index.html,,[]
12875789,Proto,,139.79,35.70408,tokyo,Taito,Asia/Tokyo,"4-20-12 Kuramae 2F Seika Bldg., Taito 111-0051 Tokyo Prefecture",,JPY,2,"[{'name': 'shopping', 'localized_name': 'Shopping'}]",4.5,7,https://www.tripadvisor.com/Attraction_Review-g1066461-d12875789-Reviews-Proto-Taito_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,http://proto-art.stores.jp/,"['Monday: Closed', 'Tuesday: 12:00 - 19:00', 'Wednesday: 12:00 - 19:00', 'Thursday: 12:00 - 19:00', 'Friday: 12:00 - 19:00', 'Saturday: 11:00 - 19:00', 'Sunday: 11:00 - 19:00']",['7277907']
13964868,Kasai Kamome Bridge,,139.85815,35.654015,tokyo,Edogawa,Asia/Tokyo,"2 Rinkaicho, Edogawa 134-0086 Tokyo Prefecture",,JPY,2,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",3.5,6,https://www.tripadvisor.com/Attraction_Review-g1066445-d13964868-Reviews-Kasai_Kamome_Bridge-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,,[]
10910977,Tokai Kisen,,139.7624,35.653706,tokyo,Minato,Asia/Tokyo,"1-16-1 Kaigan, Minato 105-0022 Tokyo Prefecture",,JPY,2,"[{'name': 'transportation', 'localized_name': 'Transportation'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",3.5,38,https://www.tripadvisor.com/Attraction_Review-g1066451-d10910977-Reviews-Tokai_Kisen-Minato_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,http://www.tokaikisen.co.jp/,,['7278767']
12597560,Mukouyama Gakkiten,,139.8469,35.704132,tokyo,Edogawa,Asia/Tokyo,"4-1-17 Hirai, Edogawa 132-0035 Tokyo Prefecture",,JPY,2,"[{'name': 'classes', 'localized_name': 'Classes & Workshops'}, {'name': 'shopping', 'localized_name': 'Shopping'}, {'name': 'activities', 'localized_name': 'Activities'}]",4.0,1,https://www.tripadvisor.com/Attraction_Review-g1066445-d12597560-Reviews-Mukouyama_Gakkiten-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,http://www.mukouyama.jp/,,[]
4294281,Shunkaen BONSAI Museum,,139.88838,35.70271,tokyo,Edogawa,Asia/Tokyo,"1-29-16 Nihori, Edogawa 132-0001 Tokyo Prefecture",,JPY,2,"[{'name': 'museums', 'localized_name': 'Museums'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",4.5,64,https://www.tripadvisor.com/Attraction_Review-g1066445-d4294281-Reviews-Shunkaen_BONSAI_Museum-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,http://www.kunio-kobayashi.com,"['Monday: Closed', 'Tuesday: 10:00 - 17:00', 'Wednesday: 10:00 - 17:00', 'Thursday: 10:00 - 17:00', 'Friday: 10:00 - 17:00', 'Saturday: 10:00 - 17:00', 'Sunday: 10:00 - 17:00']",[]
19820772,Kaisaku Inari,,139.73602,35.556732,tokyo,Ota,Asia/Tokyo,Ota 144-0034 Tokyo Prefecture,,JPY,2,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",3.5,3,https://www.tripadvisor.com/Attraction_Review-g1066454-d19820772-Reviews-Kaisaku_Inari-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,,['7278774']
10396556,Shinsakon River Shinsui Park,,139.85687,35.65379,tokyo,Edogawa,Asia/Tokyo,"Rinkaicho, Edogawa 134-0086 Tokyo Prefecture",,JPY,2,"[{'name': 'nature_parks', 'localized_name': 'Nature & Parks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",3.5,17,https://www.tripadvisor.com/Attraction_Review-g1066445-d10396556-Reviews-Shinsakon_River_Shinsui_Park-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,,[]
13861685,Legend Sports Heroes Aeon Mall Makuharishintoshin,,140.03093,35.654312,tokyo,Chiba,Asia/Tokyo,"1-6 Toyosuna, Mihama-ku Aeon Mall Makuharishintoshin Active Mall 1F, Chiba 261-0024 Chiba Prefecture",,JPY,2,"[{'name': 'fun_games', 'localized_name': 'Fun & Games'}, {'name': 'attractions', 'localized_name': 'Attractions'}, {'name': 'amusement_parks', 'localized_name': 'Water & Amusement Parks'}, {'name': 'activities', 'localized_name': 'Activities'}]",4.5,4,https://www.tripadvisor.com/Attraction_Review-g298158-d13861685-Reviews-Legend_Sports_Heroes_Aeon_Mall_Makuharishintoshin-Chiba_Chiba_Prefecture_Kanto.html?m=66827,http://www.legendheroes.co.jp/,,[]
13152758,Seika Park,,139.78923,35.703724,tokyo,Taito,Asia/Tokyo,"4-15-9 Kuramae, Taito 111-0051 Tokyo Prefecture",,JPY,2,"[{'name': 'fun_games', 'localized_name': 'Fun & Games'}, {'name': 'nature_parks', 'localized_name': 'Nature & Parks'}, {'name': 'attractions', 'localized_name': 'Attractions'}, {'name': 'activities', 'localized_name': 'Activities'}]",3.0,6,https://www.tripadvisor.com/Attraction_Review-g1066461-d13152758-Reviews-Seika_Park-Taito_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,,['7277907']
12817437,Smile Tokyo,,139.78738,35.5522,tokyo,Ota,Asia/Tokyo,"3-4-2 Hanedakuko Haneda Airport Terminal 2, Ota 144-0041 Tokyo Prefecture",,JPY,2,"[{'name': 'shopping', 'localized_name': 'Shopping'}]",3.5,13,https://www.tripadvisor.com/Attraction_Review-g1066454-d12817437-Reviews-Smile_Tokyo-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,https://www.tokyo-airport-bldg.co.jp/shops_and_restaurants/store/340/,"['Monday: 05:45 - 20:30', 'Tuesday: 05:45 - 20:30', 'Wednesday: 05:45 - 20:30', 'Thursday: 05:45 - 20:30', 'Friday: 05:45 - 20:30', 'Saturday: 05:45 - 20:30', 'Sunday: 05:45 - 20:30']",['7278774']
23020527,Ichinoe Tenso Shrine,,139.88326,35.701763,tokyo,Edogawa,Asia/Tokyo,"1-9-5 Ichinoe, Edogawa 132-0024 Tokyo Prefecture",,JPY,2,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",3.0,1,https://www.tripadvisor.com/Attraction_Review-g1066445-d23020527-Reviews-Ichinoe_Tenso_Shrine-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,https://www.city.edogawa.tokyo.jp/documents/9202/2-09.pdf,,[]
3154165,Tokyo International Airport (Haneda) Terminal No2 Observation Deck,,139.78868,35.551296,tokyo,Ota,Asia/Tokyo,"Haneda, Tokyo International Airport, Terminal No2 5F, Ota 144-0041 Tokyo Prefecture",,JPY,2,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",4.5,1345,https://www.tripadvisor.com/Attraction_Review-g1066454-d3154165-Reviews-Tokyo_International_Airport_Haneda_Terminal_No2_Observation_Deck-Ota_Tokyo_Tokyo.html?m=66827,http://www.tokyo-airport-bldg.co.jp/service_facilities/view_deck/,"['Monday: 06:30 - 22:00', 'Tuesday: 06:30 - 22:00', 'Wednesday: 06:30 - 22:00', 'Thursday: 06:30 - 22:00', 'Friday: 06:30 - 22:00', 'Saturday: 06:30 - 22:00', 'Sunday: 06:30 - 22:00']",['7278774']
15272306,Kawasaki River Port Gate,,139.73761,35.540817,tokyo,Kawasaki,Asia/Tokyo,"66 Minatocho, Kawasaki-Ku, Kawasaki 210-0807 Kanagawa Prefecture",,JPY,2,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",3.0,6,https://www.tripadvisor.com/Attraction_Review-g298172-d15272306-Reviews-Kawasaki_River_Port_Gate-Kawasaki_Kanagawa_Prefecture_Kanto.html?m=66827,http://www.city.kawasaki.jp/530/page/0000018496.html,,[]
13154273,Kankyo Fureaikan Himawari,,139.78967,35.70381,tokyo,Taito,Asia/Tokyo,"4-14-6 Kuramae, Taito 111-0051 Tokyo Prefecture",,JPY,2,"[{'name': 'traveler_resources', 'localized_name': 'Traveler Resources'}, {'name': 'museums', 'localized_name': 'Museums'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",3.0,2,https://www.tripadvisor.com/Attraction_Review-g1066461-d13154273-Reviews-Kankyo_Fureaikan_Himawari-Taito_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,https://www.city.taito.lg.jp/index/kurashi/kankyo/himawari/,,['7277907']
23020652,Hie Shrine,,139.88269,35.70181,tokyo,Edogawa,Asia/Tokyo,"1-7-20 Ichinoe, Edogawa 132-0024 Tokyo Prefecture",,JPY,2,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",2.0,1,https://www.tripadvisor.com/Attraction_Review-g1066445-d23020652-Reviews-Hie_Shrine-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,,[]
10223640,Haginaka Park,,139.73636,35.55004,tokyo,Ota,Asia/Tokyo,"3-26-46 Haginaka, Ota 144-0047 Tokyo Prefecture",,JPY,2,"[{'name': 'fun_games', 'localized_name': 'Fun & Games'}, {'name': 'nature_parks', 'localized_name': 'Nature & Parks'}, {'name': 'attractions', 'localized_name': 'Attractions'}, {'name': 'activities', 'localized_name': 'Activities'}]",3.5,28,https://www.tripadvisor.com/Attraction_Review-g1066454-d10223640-Reviews-Haginaka_Park-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,,['7278774']
16855421,Hamakawa Bridge,,139.73961,35.597248,tokyo,Shinagawa,Asia/Tokyo,"2-27 Minamioi, Shinagawa 140-0013 Tokyo Prefecture",,JPY,2,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",4.0,2,https://www.tripadvisor.com/Attraction_Review-g1066854-d16855421-Reviews-Hamakawa_Bridge-Shinagawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,,['7278774']
13968863,Kannonyu,,139.73602,35.554058,tokyo,Ota,Asia/Tokyo,"3-24-16 Nishikojiya, Ota 144-0034 Tokyo Prefecture",,JPY,2,"[{'name': 'wellness_spas', 'localized_name': 'Spas & Wellness'}, {'name': 'activities', 'localized_name': 'Activities'}]",,0,https://www.tripadvisor.com/Attraction_Review-g1066454-d13968863-Reviews-Kannonyu-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,,['7278774']
21500957,Kagurazaka Jizoya Kagurazakadori,,139.7375,35.702698,tokyo,Shinjuku,Asia/Tokyo,"6-8 Kagurazaka Shizon Kagurazaka, Shinjuku 162-0825 Tokyo Prefecture",,JPY,2,"[{'name': 'shopping', 'localized_name': 'Shopping'}]",4.0,1,https://www.tripadvisor.com/Attraction_Review-g1066457-d21500957-Reviews-Kagurazaka_Jizoya_Kagurazakadori-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,http://kagurazakasenbei.com/,"['Monday: 10:30 - 19:30', 'Tuesday: 10:30 - 19:30', 'Wednesday: 10:30 - 19:30', 'Thursday: 10:30 - 19:30', 'Friday: 10:30 - 19:30', 'Saturday: 10:30 - 19:30', 'Sunday: 10:30 - 19:30']",['7278769']
1997879,Toyosu Park,,139.79308,35.653053,tokyo,Toyosu,Asia/Tokyo,"2-1, Toyosu, Koto 135-0061 Tokyo Prefecture",,JPY,2,"[{'name': 'nature_parks', 'localized_name': 'Nature & Parks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",3.5,60,https://www.tripadvisor.com/Attraction_Review-g14134359-d1997879-Reviews-Toyosu_Park-Toyosu_Koto_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,http://www.tokyo-park.net/1310801006.html,,[]
14042344,Nipponichi Haneda Airport Terminal 2,,139.78737,35.5522,tokyo,Ota,Asia/Tokyo,"3-4-2 Hanedakuko Tokyo Monorail Haneda Airport 2nd Building Station B1F, Ota 144-0041 Tokyo Prefecture",,JPY,2,"[{'name': 'shopping', 'localized_name': 'Shopping'}]",4.0,7,https://www.tripadvisor.com/Attraction_Review-g1066454-d14042344-Reviews-Nipponichi_Haneda_Airport_Terminal_2-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,http://www.nakagawa-masashichi.jp/shop/default.aspx,,['7278774']
12318029,Toko-ji Temple,,139.73917,35.652443,tokyo,Mita,Asia/Tokyo,"1-12-11, Mita, Minato 108-0073 Tokyo Prefecture",,JPY,2,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",3.0,4,https://www.tripadvisor.com/Attraction_Review-g14129732-d12318029-Reviews-Toko_ji_Temple-Mita_Minato_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,,['7278767']
17432397,Muryo-ji Temple,,139.91022,35.703808,tokyo,Edogawa,Asia/Tokyo,"3-5-15 Shinozakimachi, Edogawa 133-0061 Tokyo Prefecture",,JPY,2,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",3.0,1,https://www.tripadvisor.com/Attraction_Review-g1066445-d17432397-Reviews-Muryo_ji_Temple-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,http://muryo-ji.com/,,[]
10019642,Urayasu Matsuri,,139.90181,35.654285,tokyo,Urayasu,Asia/Tokyo,Urayasu Chiba Prefecture,,JPY,2,"[{'name': 'events', 'localized_name': 'Events'}, {'name': 'activities', 'localized_name': 'Activities'}]",3.5,14,https://www.tripadvisor.com/Attraction_Review-g298162-d10019642-Reviews-Urayasu_Matsuri-Urayasu_Chiba_Prefecture_Kanto.html?m=66827,http://maruchiba.jp/sys/data/index/page/id/13251/,,[]
20329318,Loft Kasai,,139.88182,35.652657,tokyo,Edogawa,Asia/Tokyo,"9-3-3 Higashikasai Ario Kasai 1F, Edogawa 134-0084 Tokyo Prefecture",,JPY,2,"[{'name': 'shopping', 'localized_name': 'Shopping'}]",,0,https://www.tripadvisor.com/Attraction_Review-g1066445-d20329318-Reviews-Loft_Kasai-Edogawa_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,http://www.loft.co.jp/shop_list/detail.php?shop_id=415,,[]
16802813,Kagurazaka Frasco Gallery,,139.73706,35.703114,tokyo,Shinjuku,Asia/Tokyo,"6-16 Kagurazaka, Shinjuku Tokyo Prefecture",,JPY,2,"[{'name': 'landmarks', 'localized_name': 'Sights & Landmarks'}, {'name': 'attractions', 'localized_name': 'Attractions'}]",,0,https://www.tripadvisor.com/Attraction_Review-g1066457-d16802813-Reviews-Kagurazaka_Frasco_Gallery-Shinjuku_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,http://www.frascokagura.com/,,['7278769']
16855291,Shinnomigawa Yu,,139.73853,35.56187,tokyo,Ota,Asia/Tokyo,"1-21-11 Omoriminami, Ota 143-0013 Tokyo Prefecture",,JPY,2,"[{'name': 'wellness_spas', 'localized_name': 'Spas & Wellness'}, {'name': 'activities', 'localized_name': 'Activities'}]",4.0,1,https://www.tripadvisor.com/Attraction_Review-g1066454-d16855291-Reviews-Shinnomigawa_Yu-Ota_Tokyo_Tokyo_Prefecture_Kanto.html?m=66827,,,['7278774']
